thread_id,customer_tweet_id,customer_author_id,customer_text,brand_tweet_id,brand_text,turn_count,created_at
twcs_apple_01211,71173,131991,Does anyone else with an @115858 iPhone have their texts and call history displaying the numbers instead of the contact name? Annoying! How do I revert it to normal???,71172,"@131991 We rely on our Contacts, too, so we'd love to team up and help you with this. When did you notice this start? Which version of the operating system is your iPhone running? Have you restarted since this began? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT",2,Thu Nov 30 05:45:01 +0000 2017
twcs_apple_01212,71176,131992,"@AppleSupport

Screenshot attached https://t.co/Iic2tWHy67",71174,@131992 We'd like to take a closer look at this with you. Please use the link below to send us a DM and we'll continue there. https://t.co/GDrqU22YpT,4,Thu Nov 30 05:24:56 +0000 2017
twcs_apple_01213,72150,132201,"my phone is suuuper slow lately, wtf @115858 :-(",72148,"@132201 We can help with iPhone performance.  Do you know what version of the iOS is on the device?  

Also, are you seeing this issue with any specific apps or usage?  Do you do anything to restore function?",4,Thu Nov 30 05:37:29 +0000 2017
twcs_apple_01214,72771,132340,"@AppleSupport lost my iPhone, not where iPad ""lost my"" says.. What should I do?",72770,@132340 We understand the importance of being able to locate a lost device. Let us know if this helps: https://t.co/WgUadqPuWS,2,Thu Nov 30 05:14:19 +0000 2017
twcs_apple_01215,72773,132341,"@115858, please! What is going on? My iPhone’s home screen keeps going blank daily since I updated it to #ios1112. Has anyone else reported this as a bug? When will it be fixed? Help. @AppleSupport https://t.co/90JVL7lOsE",72772,"@132341 We appreciate the update and the troubleshooting you've tried so far. In DM, please let us know if this happens when using a particular app. https://t.co/GDrqU22YpT",2,Thu Nov 30 05:29:23 +0000 2017
twcs_apple_01216,72776,132342,Garage Band updated and I lost all the songs I was working nooooo @115858  WHY?!,72775,@132342 Let's see if we can help. Meet up with us in DM and let us know which device you are using. https://t.co/GDrqU22YpT,2,Thu Nov 30 05:36:15 +0000 2017
twcs_apple_01217,73400,132417,"@AppleSupport . ios 11 update, phone started to hang.. apple going android way😅",73399,@132417 We'd like to look into this with you. What is your exact iOS version? You can find it at Settings &gt; General &gt; About.,4,Wed Nov 29 15:40:35 +0000 2017
twcs_apple_01218,74553,132698,So annoyed when my Apple Watch tells me to stand so I stand and move around for more than a minute but it still doesn’t want to count. Ahh what more do I need to do @AppleSupport,74552,@132698 We'd be happy to help you with this.  Let us know in DM the Apple Watch you're currently using and what version of watchOS is installed. https://t.co/GDrqU22YpT,2,Thu Nov 30 05:06:23 +0000 2017
twcs_apple_01219,74555,132699,"@AppleSupport 

My iphone just randomly shut off &amp; when I turned it back on it deleted all of my photos...",74554,@132699 We'd love to help look into this and get you back in action. Can you send us a DM with some additional details? https://t.co/GDrqU22YpT,2,Thu Nov 30 05:32:16 +0000 2017
twcs_apple_01220,75202,132838,@115858 ios 11 on ipad sucks wtf,75201,"@132838 We want your iPad running smoothly on the new iOS 11 software. What's going on with your iPad so that we can see how we are able to assist you today, and make your iPad better?",2,Thu Nov 30 05:23:05 +0000 2017
twcs_apple_01221,75206,132839,@115858 why does my iPhone 7 ever since it updated constantly freeze and have issues with all my apps #intentionallyslowingmyiphone,75203,@132839 We can help out with your iPhone 7 performance on iOS 11. Do you know what version of the iOS is on the device?,5,Thu Nov 30 05:44:51 +0000 2017
twcs_apple_01222,75209,132840,Why does Safari on my iPhone literally never work #appleprobs @AppleSupport,75208,@132840 Thanks for bringing this to our attention. We'd love to assist you with Safari. Can you provide us with the details of what's happening? We'll take it from there.,2,Thu Nov 30 05:03:49 +0000 2017
twcs_apple_01223,79997,133756,Dear @AppleSupport I’ve tried to enter my password a few times now and it keeps kicking back to my iPhone. This is really aggravating https://t.co/OynUUzWA0t,79996,"@133756 Hi there. Are you able to sign in to the iOS App Store from your device without issue? Please DM details, we'll meet you there to help. https://t.co/GDrqU22YpT",4,Thu Nov 30 03:42:36 +0000 2017
twcs_apple_01224,79999,133757,"Dear @AppleSupport, *HUGE* issue at MacOS High Sierra. Ms Outlook is not working. Are you aware of it @115858?@116333 ?? https://t.co/sqrbAK3okU",79998,@133757 Thanks for reaching out. We're happy to help. Feel free to send us a DM so we can look into this further with you. https://t.co/GDrqU22YpT,2,Thu Nov 30 04:13:56 +0000 2017
twcs_apple_01225,80002,133758,Why is it @115858 can update improve the IPhone but not improve their charging cables to last more than 3 months? 🤔 https://t.co/Gmi7VwsfU8,80001,@133758 We want to help. Let's move over to DM. Let us know what country you're located in. https://t.co/GDrqU22YpT,2,Thu Nov 30 04:14:09 +0000 2017
twcs_apple_01226,80004,133759,@115858 what in the fuck is “I.T”???,80003,@133759 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,2,Thu Nov 30 04:13:52 +0000 2017
twcs_apple_01227,80006,133760,"@133761 @AppleSupport 🙏got it. Was afraid to try that, wasn’t sure if I’d be able to unmute. Much better UI!",80005,"@133760 We're glad to hear you got it figured out. If you run into any issues in the future, reach back out and we'll be happy to help.",2,Thu Nov 30 05:29:12 +0000 2017
twcs_apple_01228,81795,127204,Does criminal case game or 8 ball pool drains battery? I am at ios 10.3.3 and my phone was 100% when i slept and now it 39%. @AppleSupport @134114 @134115 @115858,81794,"@127204 We're happy to look into issues concerning your battery. Please DM us your model iPhone and if you've made any changes to it recently; adding new app, adjusting settings, etc. https://t.co/GDrqU2kzhr",2,Thu Nov 30 05:23:47 +0000 2017
twcs_apple_01229,81797,134116,@AppleSupport hi ! Can we have my battery health on my iPhone 6 checked ?,81796,@134116 We are here to help. DM us your iOS version and we can take a look at this for you. https://t.co/GDrqU22YpT,2,Thu Nov 30 05:01:55 +0000 2017
twcs_apple_01230,81801,134117,@AppleSupport Nope looks normal again!,81802,"@134117 Great! We're happy to see that. Feel free to reach out again if you need us. We're here for you. 
Enjoy your day!",2,Thu Nov 30 15:04:52 +0000 2017
twcs_apple_01231,81804,134117,"I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ 
Dear @115858 r y’all working on a fix for this??",81803,@134117 We're more than happy to help you fix this. Can you tell us which iOS version you are currently using please?,4,Thu Nov 30 01:47:15 +0000 2017
twcs_apple_01232,81806,134118,@AppleSupport WHY THE FUCK AM I STILL SEEING QUESTION MARK BOXES IM UPDATED AF WHY????????,81805,"@134118 Hi. We're here to help you. Are you seeing them when you type? If not, this is likely due to others not updating their devices yet. If the update hasn't fixed the issue on your end, let us know in DM and we can take a closer look. https://t.co/GDrqU22YpT",2,Thu Nov 30 05:21:23 +0000 2017
twcs_apple_01233,81808,134119,"Yeah, so I can't open my text messages, or ANY other app on my phone for more then 1 second and it crashes. Hello @AppleSupport ?",81807,"@134119 We want you to be able to enjoy your iPhone, and we'll do all we can to help. To get started, what iOS version is currently installed? Let us know in DM and we'll continue from there: https://t.co/GDrqU22YpT",2,Thu Nov 30 04:46:51 +0000 2017
twcs_apple_01234,81810,134120,@116333 @AppleSupport @116333 @AppleSupport service centre manipulating to me .not expecting such poor service from apple.,81809,@134120 Please send us a DM. We'd like to get some additional information on what you're encountering. https://t.co/GDrqU22YpT,2,Thu Nov 30 05:02:12 +0000 2017
twcs_apple_01235,81815,134121,@113848 @115858 lmao i am on the 6 and my phone crashes from opening snapchat,81814,"@134121 Let's take a closer look together. When you say your iPhone 'crashes' when opening the Snapchat app, please provide us more details about what exactly happens.

Also, which exact iOS version number is installed on it and have you tried any steps so far?",4,Wed Nov 29 22:57:46 +0000 2017
twcs_apple_01236,81819,134122,Hey @AppleSupport why can’t I search on my music app for music without the whole app crashing??!! https://t.co/CweVYCRX3u,81817,@134122 Thanks for reaching out. We want to be sure you can search for your favorite music. We can definitely look into this with you. Do you have the same results after you restart your iPhone?,4,Thu Nov 30 04:56:47 +0000 2017
twcs_apple_01237,81822,134123,"Dear @115858, when are you guys going to address the situation involving the letter “I️”?  Meanwhile I️ see there’s already an update for issues with IPhone X 🙄. Don’t be a douche, get that shit together. I️ spend to much money on y’all for it not to be fixed still. Thanks. https://t.co/pfMPlRpoMo",81821,"@134123 We've got your back. An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.2. For more info, check out: https://t.co/xXaXeeSRt9",2,Thu Nov 30 04:54:40 +0000 2017
twcs_apple_01238,81825,134124,@AppleSupport I am beginning to believe the rumor that the latest iPhone upgrade is faulty in part to force us to buy new phones...I’m on a fixed income now my phone should not be worn out...it’s certainly no fun to use now it’s so slow.. iPhoto slow and the phone drops calls..,81823,@134124 We want to help. Which iOS version is your device currently running?,4,Thu Nov 30 05:13:35 +0000 2017
twcs_apple_01239,81828,134125,"@applesupport The new iOS is horrible. It’s made my iPhone 6 so slow, it’s beyond frustrating to even use. The battery life has been cut by a noticeable difference as well. Two thumbs down. I know I’m not the only person affected by this. When is the fix coming?",81827,"@134125 You're in the right place, and we'll do all we can to help. To get started, may we know what iOS 11 version is currently installed? Let us know in DM and we'll continue from there: https://t.co/GDrqU22YpT",2,Thu Nov 30 05:02:04 +0000 2017
twcs_apple_01240,81830,134126,"@AppleSupport what's wrong with you guys, I ordered 7 plus gold, and got 7 jet black. How can you beso irresponsible.",81829,@134126 We can help out. Was this purchased through the Apple Online Store?,2,Thu Nov 30 05:11:18 +0000 2017
twcs_apple_01241,81832,134127,"yo @115858 I just bought ya iPhone 7 just like 2 weeks ago and the battery already dies quicker than @4870 dog taking a fat shit, instead of not having a headphone jack, make a better battery, period",81831,@134127 We understand how important a good battery life is. We can help you. Send us a DM and we'll look into this further. https://t.co/GDrqU22YpT,2,Thu Nov 30 04:58:40 +0000 2017
twcs_apple_01242,81834,134128,".@AppleSupport iPhone 6s.  Got new battery as part of last year’s recall. Today shutdown after 15 minute walk in -4C and trying to take picture. When restarted initially 10%. After warming up, and reboot 51% https://t.co/BvO2mJspQI",81833,@134128 We want to help. Let's continue in DM. https://t.co/GDrqU22YpT,2,Thu Nov 30 04:55:23 +0000 2017
twcs_apple_01243,81837,134129,@115858 This is outrageous! I live in China and I bought a Macbook this year IN China and they won't give me support because I don't speak Chinese. #rude #MacBookPro #alliwantissomesupport #idontspeakchinese https://t.co/Un1hltn9yX,81836,@134129 Hey there! We can provide you support here. Let us know what's going on and we can take a look at helping out today.,2,Thu Nov 30 05:10:40 +0000 2017
twcs_apple_01244,81839,134130,@134131 @115858 @AppleSupport Mr Robot hasn’t loaded in my purchased in several days. Really getting on my nerves.,81838,@134130 We know you want to access your purchases so you can watch them whenever you want to. Please reach out to our Apple TV support team using this link for more help: https://t.co/IBIY3vMgPj,2,Thu Nov 30 05:04:27 +0000 2017
